id,name,2014,2015a,2015,2016,2017,2018
1303-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,3017322.0,1.2016098E7,7026137.0,1.1016037E7,1.2241723E7,8872070.0
1304,ΠYPOΣBEΣTIKH YΠHPEΣIA -  FIRE SERVICE,2.8406582E7,3.0183602E7,2.895348E7,3.3085749E7,3.6181102E7,3.5767989E7
1304-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,2.8152485E7,2.9842602E7,2.7415547E7,3.0845699E7,3.2561062E7,3.4897939E7
1304-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,254097.0,341000.0,1537933.0,2240050.0,3620040.0,870050.0
14,"YΠOYPΓEIO ΕΝΕΡΓΕΙΑΣ, EMΠOPIOY, BIOMHXANIAΣ  KAI TOYPIΣMOY - MINISTRY OF ENERGY, COMMERCE, INDUSTRY  AND TOURISM",3.2970236E7,4.5423682E7,3.5462396E7,4.1959188E7,3.6445038E7,3.60099E7
1401,"YΠOYPΓEIO ΕΝΕΡΓΕΙΑΣ, EMΠOPIOY, BIOMHXANIAΣ  KAI TOYPIΣMOY, ΔΙΟΙΚΗΣΗ - MINISTRY OF ENERGY, COMMERCE, INDUSTRY  AND TOURISM, ADMINISTRATION",2.6763431E7,3.823334E7,2.9122654E7,3.4466397E7,2.9077941E7,2.8495819E7
1401-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1.4527727E7,1.6123963E7,1.455462E7,2.3698421E7,1.8162941E7,1.8430819E7
1401-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,1.2235704E7,2.2109377E7,1.4568034E7,1.0767976E7,1.0915E7,1.0065E7
1402,ΕΜΠΟΡΙΚΑ ΚΕΝΤΡΑ ΣΤΟ ΕΞΩΤΕΡΙΚΟ -  TRADE CENTERS ABROAD,1488477.0,1838606.0,1231141.0,1849584.0,1867765.0,1870600.0
1402-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1488477.0,1838606.0,1231141.0,1849584.0,1867765.0,1870600.0
1404,TMHMA EΦOPOY ETAIPEIΩN KAI EΠIΣHMOY  ΠAPAΛHΠTH - DEPARTMENT OF REGISTRAR OF COMPANIES  AND OFFICIAL RECEIVER,4718327.0,5351736.0,5108601.0,5643207.0,5499332.0,5643481.0
1404-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,4697880.0,5332686.0,5108601.0,5643147.0,5499272.0,5643421.0
1404-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,20448.0,19050.0,0.0,60.0,60.0,60.0
15,"YΠOYPΓEIO EPΓAΣIAΣ, ΠΡΟΝΟΙΑΣ KAI KOINΩNIKΩN  AΣΦAΛIΣEΩN - MINISTRY OF LABOUR, WELFARE AND SOCIAL  INSURANCE",8.85048514E8,9.16144338E8,9.02678984E8,9.13989797E8,9.08824976E8,9.09147646E8
1501,"YΠOYPΓEIO EPΓAΣIAΣ, ΠΡΟΝΟΙΑΣ KAI KOINΩNIKΩN  AΣΦAΛIΣEΩN, ΔΙΟΙΚΗΣΗ - MINISTRY OF LABOUR, WELFARE AND SOCIAL  INSURANCE, ADMINISTRATION",4.69201176E8,4.33079078E8,4.16272045E8,4.32277941E8,4.09490623E8,4.08981224E8
1501-1,1 ΠΑΓΙΟ ΤΑΜΕΙΟ -  CONSOLIDATED FUND,145339.0,148000.0,147626.0,175000.0,175000.0,175000.0
1501-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,4.60217011E8,4.2895584E8,4.10685531E8,4.29204735E8,4.07733523E8,4.07224624E8
1501-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,8838826.0,3975238.0,5438888.0,2898206.0,1582100.0,1581600.0
1502,TMHMA EPΓAΣIAΣ -  LABOUR DEPARTMENT,7347190.0,6333891.0,1.0966517E7,5576508.0,5671790.0,5800420.0
1502-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,4621716.0,5345131.0,5114976.0,5439482.0,5619570.0,5748200.0
1502-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,2725474.0,988760.0,5851541.0,137026.0,52220.0,52220.0
1503,YΠHPEΣIEΣ KOINΩNIKΩN AΣΦAΛIΣEΩN -  SOCIAL INSURANCE SERVICES,3.30054358E8,3.84214214E8,3.93578401E8,3.91172405E8,4.09710164E8,4.09936925E8
1503-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,3.30054358E8,3.84209404E8,3.93578401E8,3.91167928E8,4.09705354E8,4.09932115E8
1503-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,0.0,4810.0,0.0,4477.0,4810.0,4810.0
1504,YΠHPEΣIEΣ KOINΩNIKHΣ EYHMEPIAΣ -  SOCIAL WELFARE SERVICES,3.5095581E7,4.253493E7,3.5737338E7,4.132203E7,4.1907862E7,4.2144759E7
1504-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,2.7838756E7,3.3946566E7,3.0040183E7,3.3162633E7,3.3764112E7,3.4451009E7
1504-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,7256825.0,8588364.0,5697155.0,8159397.0,8143750.0,7693750.0
1505,KENTPO ΠAPAΓΩΓIKOTHTAΣ -  PRODUCTIVITY CENTRE,4700123.0,8837330.0,5396941.0,4118557.0,2445831.0,2473510.0
1505-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,2527747.0,2254270.0,2277097.0,2151886.0,2042761.0,2070440.0
1505-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,2172376.0,6583060.0,3119844.0,1966671.0,403070.0,403070.0
1506,ΤΜΗΜΑ ΚΟΙΝΩΝΙΚΗΣ ΕΝΣΩΜΑΤΩΣΗΣ ΑΤΟΜΩΝ ΜΕ  ΑΝΑΠΗΡΙΕΣ - DEPARTMENT OF SOCIAL INCLUSION OF  PERSONS WITH DISABILITIES,3.0116977E7,3.1493566E7,3.2394728E7,3.0755987E7,3.0726907E7,3.0662295E7
1506-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,2.9402823E7,3.0183486E7,3.1327444E7,3.0385887E7,3.0356807E7,3.0292195E7
1506-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,714155.0,1310080.0,1067284.0,370100.0,370100.0,370100.0
1507,ANΩTEPO ΞENOΔOXEIAKO INΣTITOYTO KYΠPOY -  CYPRUS HIGHER HOTEL INSTITUTE,1618736.0,1790589.0,1533586.0,1703379.0,1728484.0,1758752.0
1507-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1515984.0,1578417.0,1433569.0,1503639.0,1525042.0,1557810.0
1507-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,102753.0,212172.0,100017.0,199740.0,203442.0,200942.0
1509,ΤΜΗΜΑ ΕΡΓΑΣΙΑΚΩΝ ΣΧΕΣΕΩΝ -  DEPARTMENT OF LABOUR RELATIONS,1993111.0,2518387.0,1876462.0,1567533.0,1616834.0,1665527.0
1509-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1632198.0,1688337.0,1625362.0,1567473.0,1616774.0,1665467.0
1509-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,360913.0,830050.0,251100.0,60.0,60.0,60.0
1510,TMHMA EΠIΘEΩPHΣHΣ EPΓAΣIAΣ -  DEPARTMENT OF LABOUR INSPECTION,4921261.0,5342353.0,4922966.0,5495457.0,5526481.0,5724234.0
1510-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,4896996.0,5260023.0,4731132.0,5164854.0,5226351.0,5324104.0
1510-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,24265.0,82330.0,191834.0,330603.0,300130.0,400130.0
16,YΠOYPΓEIO EΣΩTEPIKΩN -  MINISTRY OF THE  INTERIOR,4.39711369E8,5.09239535E8,4.88557147E8,5.02571653E8,5.04853843E8,4.9505021E8
1601,"YΠOYPΓEIO EΣΩTEPIKΩN, ΔΙΟΙΚΗΣΗ -  MINISTRY OF THE  INTERIOR, ADMINISTRATION",1.77418973E8,1.99194069E8,2.10571256E8,1.76054626E8,1.76436028E8,1.73665524E8
1601-1,1 ΠΑΓΙΟ ΤΑΜΕΙΟ -  CONSOLIDATED FUND,95628.0,100000.0,100000.0,100000.0,100000.0,100000.0
1601-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1.48940406E8,1.45820595E8,1.44407373E8,1.59784133E8,1.54622491E8,1.56085189E8
1601-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,2.8382939E7,5.3273474E7,6.6063883E7,1.6170493E7,2.1713537E7,1.7480335E7
1602,EΠAPXIAKH ΔIOIKHΣH ΛΕΥΚΩΣΙΑΣ -  NICOSIA  DISTRICT ADMINISTRATION,2.1900137E7,3.5971168E7,2.7770839E7,3.5247035E7,3.2367769E7,3.4693017E7
1602-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1.557672E7,2.6815108E7,1.723036E7,2.4468945E7,2.4857719E7,2.7064947E7
1602-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,6323418.0,9156060.0,1.0540479E7,1.077809E7,7510050.0,7628070.0
1603,EΠAPXIAKH ΔIOIKHΣH ΑΜΜΟΧΩΣΤΟΥ -  FAMAGUSTA DISTRICT ADMINISTRATION,7415426.0,6106971.0,5462056.0,6692050.0,6267644.0,6221417.0
1603-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,5852530.0,4401931.0,4320755.0,4206110.0,4265694.0,4288097.0
1603-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,1562896.0,1705040.0,1141301.0,2485940.0,2001950.0,1933320.0
1604,EΠAPXIAKH ΔIOIKHΣH ΛΑΡΝΑΚΑΣ -  LARNACA DISTRICT ADMINISTRATION,2.0556378E7,2.2863298E7,1.7390812E7,2.3008394E7,2.392074E7,2.1417559E7
1604-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1.3892979E7,1.4012728E7,9373804.0,1.3689564E7,1.379561E7,1.3842429E7
1604-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,6663399.0,8850570.0,8017008.0,9318830.0,1.012513E7,7575130.0
1605,EΠAPXIAKH ΔIOIKHΣH ΛΕΜΕΣΟΥ -  LIMASSOL DISTRICT ADMINISTRATION,2.4135243E7,3.2137209E7,2.560196E7,2.8918869E7,2.9166775E7,3.0726645E7
1605-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1.2938268E7,1.8685329E7,1.2765766E7,1.6730559E7,1.7048675E7,1.8588545E7
1605-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,1.1196974E7,1.345188E7,1.2836194E7,1.218831E7,1.21181E7,1.21381E7
1606,EΠAPXIAKH ΔIOIKHΣH ΠΑΦΟΥ -  PAPHOS DISTRICT ADMINISTRATION,1.5741996E7,1.7655203E7,1.5532757E7,2.0571043E7,2.0736822E7,2.1627391E7
1606-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,6905380.0,7953103.0,6197134.0,7710267.0,8219402.0,8337291.0
1606-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,8836616.0,9702100.0,9335623.0,1.2860776E7,1.251742E7,1.32901E7
1607,EΠAPXIAKH ΔIOIKHΣH ΚEΡYΝΕΙΑΣ -  KYRENIA DISTRICT ADMINISTRATION,51660.0,52406.0,37770.0,58924.0,62679.0,62679.0
1607-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,51660.0,52406.0,37770.0,58924.0,62679.0,62679.0
1608,TMHMA ΠOΛEOΔOMIAΣ KAI OIKHΣEΩΣ -  DEPARTMENT OF TOWN PLANNING AND  HOUSING,3.9073588E7,5.9889297E7,4.9894979E7,7.2570179E7,7.4400767E7,5.3685345E7
1608-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,1.5928909E7,1.9732627E7,1.970823E7,1.9235034E7,1.9337907E7,1.9323325E7
1608-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,2.314468E7,4.015667E7,3.0186749E7,5.3335145E7,5.506286E7,3.436202E7
1609,TMHMA APXEIOY ΠΛHΘYΣMOY KAI METANAΣTEYΣΗΣ  - CIVIL REGISTRY  AND MIGRATION DEPARTMENT,3132072.0,3336242.0,3241061.0,4608968.0,2877948.0,2902603.0
1609-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,3128966.0,3336202.0,3241061.0,4608928.0,2877908.0,2902563.0
1609-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,3106.0,40.0,0.0,40.0,40.0,40.0
1610,TMHMA KTHMATOΛOΓIOY KAI XΩPOMETPIAΣ -  DEPARTMENT OF LANDS AND SURVEYS,1.14522478E8,1.16054227E8,1.1689189E8,1.13094589E8,1.15462603E8,1.2719676E8
1610-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,4.0850781E7,4.0444446E7,4.1013819E7,3.9419069E7,3.9740553E7,4.052471E7
1610-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,7.3671697E7,7.5609781E7,7.5878071E7,7.367552E7,7.572205E7,8.667205E7
1611,ΓPAΦEIO TYΠOY KAI ΠΛHPOΦOPIΩN -  PRESS AND INFORMATION OFFICE,5642910.0,6382449.0,5389034.0,6090132.0,6275869.0,6383843.0
1611-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,5513856.0,6197319.0,5194149.0,5912332.0,6085224.0,6193048.0
1611-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,129054.0,185130.0,194885.0,177800.0,190645.0,190795.0
1612,YΠHPEΣIA MEPIMNAΣ KAI AΠOKATAΣTAΣEΩΣ  EKTOΠIΣΘENTΩN - SERVICE FOR THE CARE AND REHABILITATION  OF DISPLACED PERSONS,5376291.0,4817805.0,6500000.0,7280508.0,8290395.0,7793862.0
1612-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,5356569.0,4817785.0,6500000.0,7280488.0,8290375.0,7793842.0
1612-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,19722.0,20.0,0.0,20.0,20.0,20.0
1613,ΠOΛITIKH AMYNA -  CIVIL DEFENCE,4110506.0,3747019.0,3371655.0,3938219.0,3949736.0,4029126.0
1613-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,3430058.0,3606464.0,3356580.0,3660366.0,3749106.0,3828496.0
1613-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,680449.0,140555.0,15075.0,277853.0,200630.0,200630.0
1614,ΥΠΗΡΕΣΙΑ ΑΣΥΛΟΥ -  ASYLUM SERVICE,633711.0,1032172.0,901078.0,1056245.0,1118372.0,1120611.0
1614-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,633711.0,1032132.0,901078.0,1056205.0,1118332.0,1120571.0
1614-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,0.0,40.0,0.0,40.0,40.0,40.0
1615,ΥΠΗΡΕΣΙΑ ΑΝΑΔΑΣΜΟΥ -  LAND CONSOLIDATION SERVICES,0.0,0.0,0.0,3381872.0,3519696.0,3523828.0
1615-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,0.0,0.0,0.0,2851872.0,2989696.0,2993828.0
1615-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,0.0,0.0,0.0,530000.0,530000.0,530000.0
17,YΠOYPΓEIO EΞΩTEPIKΩN -  MINISTRY OF FOREIGN AFFAIRS,7.3790037E7,7.354092E7,7.3009085E7,7.5803817E7,7.7114146E7,7.736083E7
1701,"YΠOYPΓEIO EΞΩTEPIKΩN, ΔΙΟΙΚΗΣΗ -  MINISTRY OF FOREIGN AFFAIRS,  ADMINISTRATION",3.379196E7,2.9198665E7,3.3657339E7,3.0790564E7,3.0755586E7,3.0733244E7
1701-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,3.0241745E7,2.4519315E7,3.0110999E7,2.4941522E7,2.4742246E7,2.4723904E7
1701-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,3550215.0,4679350.0,3546340.0,5849042.0,6013340.0,6009340.0
1702,EΞΩTEPIKEΣ YΠHPEΣIEΣ -  FOREIGN SERVICES,3.9998077E7,4.4342255E7,3.9351746E7,4.5013253E7,4.635856E7,4.6627586E7
1702-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,3.9106601E7,4.3842225E7,3.9110483E7,4.4313223E7,4.550853E7,4.5727556E7
1702-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,891476.0,500030.0,241263.0,700030.0,850030.0,900030.0
18,YΠOYPΓEIO OIKONOMIKΩN -  MINISTRY OF FINANCE,3.990648527E9,4.855721678E9,4.580798634E9,2.915312536E9,3.038262185E9,3.226601432E9
1801,"YΠOYPΓEIO ΟΙΚΟΝΟΜΙΚΩΝ, ΔΙΟΙΚΗΣΗ -  MINISTRY OF FINANCE, ADMINISTRATION",4.6887575E8,4.96934137E8,4.65976797E8,4.60331925E8,4.42315792E8,4.40087244E8
1801-1,1 ΠΑΓΙΟ ΤΑΜΕΙΟ -  CONSOLIDATED FUND,1.66556451E8,2.29129E8,2.22626809E8,2.38229E8,2.38229E8,2.38229E8
1801-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,2.65398015E8,2.4976788E8,2.28987743E8,2.05644154E8,1.85292717E8,1.83064169E8
1801-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,3.6921284E7,1.8037257E7,1.4362245E7,1.6458771E7,1.8794075E7,1.8794075E7
1803,TEΛΩNEIA -  CUSTOMS AND EXCISE,2.3636782E8,2.4870591E7,2.2973044E7,2.487166E7,2.465678E7,2.5186976E7
1803-1,1 ΠΑΓΙΟ ΤΑΜΕΙΟ -  CONSOLIDATED FUND,24964.0,25285.0,26000.0,26000.0,26500.0,27000.0
1803-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,2.36081271E8,2.4670716E7,2.2807939E7,2.464317E7,2.441519E7,2.4944886E7
1803-3,3 ΑΝΑΠΤΥΞΙΑΚΕΣ ΔΑΠΑΝΕΣ -  DEVELOPMENT EXPENDITURE,261585.0,174590.0,139105.0,202490.0,215090.0,215090.0
1804,TMHMA ΦΟΡΟΛΟΓΙΑΣ -  DEPARTMENT OF TAXATION,4.9860918E7,2.45391255E8,2.39526948E8,2.67650934E8,2.675219E8,2.6827135E8
1804-2,2 ΤΑΚΤΙΚΕΣ ΔΑΠΑΝΕΣ -  CURRENT EXPENDITURE,4.9848416E7,2.45303941E8,2.3949551E8,2.67500174E8,2.6741483E8,2.6816428E8
